0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,
0,0,0,0,0,0,0,0,0,0,0,0,0,167,167,167,167,167,167,167,167,167,167,167,167,167,334,334,334,
0,0,0,0,0,0,0,0,0,0,0,140,140,167,167,167,167,167,167,167,167,167,280,280,307,307,334,334,334,
0,0,0,0,0,0,0,0,0,0,0,140,140,167,167,167,167,167,167,167,167,167,280,280,307,307,334,334,334,
0,0,0,0,0,0,0,0,0,0,0,146,146,167,167,167,167,167,167,167,167,167,292,292,313,313,334,334,334,
0,0,0,0,0,0,0,0,0,0,127,146,146,167,167,167,167,167,167,167,254,273,292,294,313,313,334,334,334,
0,0,0,0,53,53,53,53,106,106,127,146,159,167,180,199,212,220,233,252,265,273,292,305,318,326,345,358,371,
0,0,0,0,53,53,53,53,106,106,127,146,159,167,180,199,212,220,233,252,265,273,292,305,318,326,345,358,371,
0,0,0,0,53,53,53,53,106,106,127,146,159,167,180,199,212,220,233,252,265,273,292,305,318,326,345,358,371,
0,0,0,0,53,63,63,63,106,116,127,146,159,169,180,199,212,222,233,252,265,275,292,305,318,328,345,358,371,
0,0,0,0,53,63,63,63,106,116,127,146,159,169,180,199,212,222,233,252,265,275,292,305,318,328,345,358,371,
0,0,0,0,53,63,63,63,106,116,127,146,159,169,180,199,212,222,233,252,265,275,292,305,318,328,345,358,371,
0,0,0,0,53,63,63,63,106,116,127,146,159,169,180,199,212,222,233,252,265,275,292,305,318,328,345,358,371,
0,0,0,0,53,63,63,106,106,116,127,159,169,169,212,212,222,233,265,275,275,318,318,328,339,371,381,381,424,
0,0,0,0,53,63,63,106,106,116,127,159,169,169,212,212,222,233,265,275,275,318,318,328,339,371,381,381,424,
0,0,0,0,53,63,71,106,106,116,127,159,169,177,212,212,222,233,265,275,283,318,318,328,339,371,381,389,424,
0,0,0,0,53,63,71,106,106,116,127,159,169,177,212,212,222,233,265,275,283,318,318,328,339,371,381,389,424,
