0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,
0,0,0,0,47,0,115,127,0,162,0,230,0,0,277,0,345,0,0,0,0,460,0,0,0,0,0,0,0,
0,0,0,39,47,0,115,0,154,162,0,230,0,269,0,0,345,0,384,0,0,0,0,499,0,0,0,0,0,
0,0,0,39,47,0,115,0,154,162,0,230,0,269,0,0,345,0,384,0,0,0,0,499,0,0,0,0,0,
0,0,0,0,47,0,97,127,0,144,0,194,0,0,254,0,291,0,0,0,0,388,0,0,0,0,0,0,0,
0,0,0,39,47,0,97,0,136,144,0,194,0,233,0,0,291,0,330,0,0,0,0,427,0,0,0,0,0,
0,0,0,39,47,78,78,118,118,125,157,165,196,196,236,236,243,275,283,314,314,354,354,0,0,401,0,0,0,
0,0,0,39,47,78,78,118,118,125,157,165,196,196,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,39,47,78,78,118,118,125,157,165,196,196,236,236,0,0,283,0,0,0,0,0,0,0,0,0,0,
0,0,0,39,47,78,78,118,118,125,157,165,196,196,236,236,243,275,283,314,314,354,354,0,0,401,0,0,0,
0,0,0,39,47,78,78,118,118,125,157,165,196,196,236,236,243,275,283,314,0,0,354,0,0,0,0,0,0,
0,0,0,39,47,78,78,118,118,125,157,165,196,196,236,236,243,275,283,314,314,354,0,0,393,0,0,0,0,
0,0,0,39,47,78,78,118,118,125,157,165,196,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,39,47,78,78,118,118,125,157,165,196,196,236,236,243,275,283,0,0,354,0,0,0,0,0,0,0,
0,0,0,39,47,78,78,118,118,125,157,165,196,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,39,47,78,78,118,118,125,157,165,196,196,236,236,243,275,283,0,0,354,0,0,0,0,0,0,0,
0,0,0,39,47,78,78,118,118,125,157,165,196,196,236,236,243,275,283,0,0,354,0,0,0,0,0,0,0,
0,0,0,39,47,78,78,118,118,125,157,165,196,196,236,236,243,275,0,0,314,0,0,0,0,0,0,0,0,
0,0,0,26,36,69,69,99,99,99,138,138,168,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,26,36,69,69,99,99,99,138,138,168,168,198,207,207,237,237,0,0,297,0,0,0,0,0,0,0,
0,0,0,26,36,62,62,87,88,98,124,124,149,150,174,186,186,211,212,0,0,261,0,0,0,0,0,0,0,
0,0,0,26,36,62,62,87,88,98,124,124,149,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,26,36,62,62,78,88,98,124,124,140,150,160,186,186,202,212,222,248,0,0,274,0,0,0,0,0,
0,0,0,26,36,62,62,78,88,98,124,124,140,150,160,186,186,202,212,0,0,248,0,0,0,0,0,0,0,
0,0,0,26,36,62,62,78,88,98,124,124,140,150,160,186,186,202,212,0,0,248,0,0,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,32,42,0,79,110,111,121,0,158,0,0,220,0,237,0,0,0,0,330,0,0,0,0,0,0,0,
0,0,0,32,0,79,0,0,111,0,158,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,32,42,0,79,110,111,121,0,158,0,0,220,0,237,0,0,0,0,330,0,0,0,0,0,0,0,
0,0,0,32,42,0,79,110,111,121,0,158,0,0,220,0,237,0,0,0,0,330,0,0,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,156,165,179,189,204,207,216,0,0,255,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,156,165,179,189,204,0,0,230,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,156,165,179,189,204,0,0,230,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,156,165,179,189,204,207,0,0,240,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,32,42,79,79,0,111,121,158,158,0,190,0,0,237,0,269,0,0,0,0,348,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,156,165,179,0,0,207,0,0,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,156,165,179,189,204,0,0,230,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,156,165,179,189,0,0,216,0,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,156,165,179,189,204,0,0,230,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,156,165,179,189,204,207,216,0,0,255,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,156,165,179,189,204,207,0,0,240,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,0,0,165,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,156,0,0,189,0,0,0,0,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,156,165,179,0,0,207,0,0,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,156,0,0,189,0,0,0,0,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,156,165,179,189,204,0,0,230,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,156,165,179,189,204,0,0,230,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,156,165,179,189,204,0,0,230,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,156,165,179,189,204,0,0,230,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,0,0,179,0,0,0,0,0,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,156,165,179,189,0,0,216,0,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,156,165,179,0,0,207,0,0,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,114,128,138,153,156,165,179,0,0,207,0,0,0,0,0,0,0,
0,0,0,26,36,51,54,63,77,87,102,105,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,32,42,78,78,88,110,120,156,156,166,188,198,0,0,244,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,32,42,78,78,88,110,120,156,156,166,188,198,234,0,0,266,0,0,0,0,0,0,0,0,0,0,
0,0,0,32,42,78,78,88,110,120,156,156,166,188,198,234,234,244,0,0,312,0,0,0,0,0,0,0,0,
0,0,0,32,42,78,78,88,110,120,156,156,166,188,198,234,234,244,266,0,0,312,0,0,0,0,0,0,0,
0,0,0,32,42,78,78,88,110,120,156,156,166,188,198,234,234,244,266,276,312,312,0,0,354,0,0,0,0,
0,0,0,32,42,78,78,88,110,120,156,156,166,188,198,234,234,244,266,0,0,312,0,0,0,0,0,0,0,
0,0,0,32,42,78,78,88,110,120,156,156,166,188,198,234,234,244,266,276,312,312,322,0,0,390,0,0,0,
0,0,0,32,42,78,78,88,110,120,156,156,166,188,198,234,234,244,266,276,312,0,0,344,0,0,0,0,0,
0,0,0,32,42,78,78,88,110,120,156,156,166,188,198,234,234,244,266,0,0,312,0,0,0,0,0,0,0,
0,0,0,32,42,78,78,88,110,120,156,156,166,188,198,234,234,244,266,276,312,0,0,344,0,0,0,0,0,
0,0,0,32,42,78,78,88,110,120,156,156,166,188,198,234,234,244,266,276,0,0,322,0,0,0,0,0,0,
0,0,0,32,42,78,78,88,110,120,156,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,32,42,78,78,88,110,120,156,156,166,188,198,234,234,244,266,276,0,0,322,0,0,0,0,0,0,
0,0,0,32,42,78,78,88,110,120,156,156,166,188,198,234,0,0,266,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,22,69,69,88,88,91,138,138,157,157,176,207,207,226,226,245,276,0,0,295,0,0,0,0,0,
0,0,0,20,29,41,41,54,61,70,82,83,95,102,111,123,124,136,143,0,0,165,0,0,0,0,0,0,0,
0,0,0,20,29,41,41,54,61,70,82,83,95,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,20,29,41,41,54,61,70,82,83,95,102,111,123,124,136,143,0,0,165,0,0,0,0,0,0,0,
0,0,0,20,29,41,41,54,61,70,82,83,95,102,111,123,124,136,143,152,164,0,0,184,0,0,0,0,0,
0,0,0,0,22,69,69,88,88,91,138,138,157,157,176,207,207,226,226,0,0,276,0,0,0,0,0,0,0,
0,0,0,0,22,69,69,84,84,91,138,138,153,153,168,207,207,222,222,237,276,0,0,291,0,0,0,0,0,
0,0,0,0,22,69,69,84,84,91,138,138,153,153,168,207,207,222,222,0,0,276,0,0,0,0,0,0,0,
0,0,0,0,22,69,69,84,84,91,138,138,153,153,168,207,207,222,222,237,276,0,0,291,0,0,0,0,0,
0,0,0,0,22,69,69,84,84,91,138,138,153,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,22,69,69,84,84,91,138,138,153,153,168,207,207,222,222,0,0,276,0,0,0,0,0,0,0,
0,0,0,0,22,69,69,84,84,91,138,138,153,153,168,207,207,222,222,237,276,0,0,291,0,0,0,0,0,
0,0,0,0,22,69,69,84,84,91,138,138,153,153,168,207,207,222,222,0,0,276,0,0,0,0,0,0,0,
0,0,0,20,29,30,41,51,58,62,71,80,87,92,102,115,116,122,135,0,0,156,0,0,0,0,0,0,0,
0,0,0,20,29,30,41,51,58,62,71,80,87,92,102,115,116,122,135,0,0,156,0,0,0,0,0,0,0,
0,0,0,20,29,30,41,51,58,62,71,80,87,92,102,115,116,122,135,0,0,156,0,0,0,0,0,0,0,
0,0,0,0,22,54,54,62,62,76,108,108,116,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,20,29,30,41,51,58,62,71,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,20,29,30,41,51,58,62,71,80,87,92,102,115,116,122,135,144,145,156,166,0,0,186,0,0,0,
0,0,0,20,29,30,41,51,58,62,71,80,87,92,102,115,116,122,135,144,0,0,166,0,0,0,0,0,0,
0,0,0,20,29,30,41,51,58,62,71,80,87,92,102,115,116,122,135,144,145,156,0,0,177,0,0,0,0,
0,0,0,20,29,30,41,51,58,62,71,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,20,29,30,41,51,58,62,71,80,87,92,102,115,116,122,135,0,0,156,0,0,0,0,0,0,0,
0,0,0,20,29,30,41,51,58,62,71,80,87,92,102,115,116,122,135,0,0,156,0,0,0,0,0,0,0,
0,0,0,20,29,30,41,51,58,62,71,80,87,92,102,115,116,0,0,144,0,0,0,0,0,0,0,0,0,
0,0,0,20,29,30,41,51,58,62,71,80,87,92,102,115,116,122,135,0,0,156,0,0,0,0,0,0,0,
0,0,0,20,29,30,41,51,58,62,71,80,87,92,102,115,116,122,135,0,0,156,0,0,0,0,0,0,0,
0,0,0,20,29,30,41,51,58,62,71,80,87,92,102,115,116,122,135,0,0,156,0,0,0,0,0,0,0,
0,0,0,20,29,30,41,51,58,62,71,80,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,20,29,30,41,51,58,62,71,80,87,92,102,115,116,122,135,144,145,156,0,0,177,0,0,0,0,
0,0,0,0,22,54,54,62,62,76,108,108,116,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,22,54,54,62,62,76,108,108,116,116,130,162,162,170,170,184,216,0,0,224,0,0,0,0,0,
0,0,0,0,22,54,54,62,62,76,108,108,116,116,130,162,162,170,170,0,0,216,0,0,0,0,0,0,0,
0,0,0,0,22,54,54,62,62,76,108,108,116,116,130,162,162,170,170,0,0,216,0,0,0,0,0,0,0,
