0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,
-1,-1,-1,-1,10,-1,1,0,-1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,8,10,-1,1,-1,1,1,-1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,10,-1,1,0,-1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,8,10,-1,3,-1,3,3,-1,3,-1,3,-1,-1,3,-1,3,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,
-1,-1,-1,8,10,11,11,14,8,10,11,11,11,8,14,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,8,10,11,11,14,8,10,11,11,11,8,14,11,11,11,8,11,11,11,-1,-1,11,-1,-1,-1,-1,
-1,-1,-1,8,10,11,11,14,8,10,11,11,11,8,14,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,8,10,11,11,14,8,10,11,11,11,8,14,11,11,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,8,10,11,11,14,8,10,11,11,11,8,14,11,11,11,8,11,11,11,11,-1,-1,11,-1,-1,-1,
-1,-1,-1,8,10,11,11,14,8,10,11,11,11,8,14,11,11,11,8,11,11,11,11,-1,-1,11,-1,-1,-1,
-1,-1,-1,8,10,11,11,14,8,10,11,11,11,8,14,11,11,11,8,11,11,11,-1,-1,11,-1,-1,-1,-1,
-1,-1,-1,8,10,11,11,14,8,10,11,11,11,8,14,11,11,11,8,11,11,-1,-1,8,-1,-1,-1,-1,-1,
-1,-1,-1,8,10,11,11,14,8,10,11,11,11,8,14,11,11,11,8,11,11,-1,-1,8,-1,-1,-1,-1,-1,
-1,-1,-1,8,10,11,11,14,8,10,11,11,11,8,14,11,11,11,8,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,8,10,11,11,14,8,10,11,11,11,8,14,11,11,11,8,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,8,10,11,11,14,8,10,11,11,11,8,14,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,8,10,11,11,14,8,10,11,11,11,8,14,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,8,10,11,11,14,8,10,11,11,11,8,14,11,11,11,8,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,8,10,11,11,14,8,10,11,11,11,8,14,11,11,11,8,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,-1,-1,20,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,-1,-1,20,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,21,21,90,21,21,21,21,21,21,21,21,21,21,21,21,21,-1,-1,21,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,21,21,90,21,21,21,21,21,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,21,21,90,21,21,21,21,21,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,21,21,90,21,21,21,21,21,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,21,21,90,21,21,21,21,21,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,-1,-1,29,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,-1,-1,29,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,-1,-1,29,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,-1,-1,29,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,33,33,30,33,33,33,33,30,33,30,33,33,30,33,-1,-1,33,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,33,33,30,33,33,33,33,30,33,30,33,33,30,33,-1,-1,33,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,33,33,30,33,33,33,33,30,-1,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,33,33,30,33,33,33,33,30,33,30,33,33,30,33,30,33,-1,-1,33,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,35,35,34,35,35,35,35,34,35,35,35,35,34,35,-1,-1,35,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,35,35,34,35,35,35,35,34,35,35,35,35,34,35,35,35,-1,-1,35,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,35,35,34,35,35,35,35,34,35,35,35,35,34,35,35,35,-1,-1,35,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,35,35,34,35,35,35,35,34,35,35,35,35,34,35,35,35,-1,-1,35,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,38,38,-1,38,38,38,38,-1,38,-1,-1,38,-1,38,-1,-1,-1,-1,38,-1,-1,-1,-1,-1,
-1,-1,-1,136,-1,38,-1,-1,38,-1,38,-1,-1,-1,-1,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,-1,38,42,38,38,-1,38,-1,-1,38,-1,38,-1,-1,-1,-1,38,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,-1,38,42,38,38,-1,38,-1,-1,38,-1,38,-1,-1,-1,-1,38,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,-1,48,42,48,48,-1,48,-1,-1,48,-1,48,-1,-1,-1,-1,48,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,-1,48,42,48,48,-1,48,-1,-1,48,-1,48,-1,-1,-1,-1,48,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,47,46,53,53,53,47,46,53,53,-1,-1,46,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,47,46,53,53,53,47,46,53,-1,-1,47,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,47,46,53,53,53,47,46,53,53,-1,-1,46,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,48,48,-1,48,48,48,48,-1,48,-1,-1,48,-1,48,-1,-1,-1,-1,48,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,47,46,53,53,53,47,46,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,47,46,53,53,53,47,46,53,-1,-1,47,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,47,46,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,47,46,53,53,53,47,46,53,-1,-1,47,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,47,46,53,53,53,47,46,53,53,53,-1,-1,53,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,47,46,53,53,53,47,46,53,-1,-1,47,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,47,46,53,53,53,47,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,47,46,53,53,53,47,46,53,-1,-1,47,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,47,46,53,53,53,47,46,53,53,53,-1,-1,53,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,47,46,53,53,53,47,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,47,46,53,53,53,47,46,53,-1,-1,47,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,47,46,53,53,53,47,46,53,53,53,-1,-1,53,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,47,46,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,47,46,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,47,46,53,53,53,47,46,53,53,53,-1,-1,53,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,-1,48,42,48,48,-1,48,-1,-1,48,-1,48,-1,-1,-1,-1,48,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,47,46,53,53,53,47,46,53,53,53,-1,-1,53,-1,-1,-1,-1,-1,
-1,-1,-1,112,153,53,47,46,53,53,53,47,46,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,76,76,72,76,76,76,-1,-1,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,76,76,72,76,76,76,76,72,76,76,76,76,72,76,76,76,-1,-1,76,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,76,76,72,76,76,76,76,72,-1,-1,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,76,76,72,76,76,76,76,72,76,76,76,76,72,76,-1,-1,76,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,76,76,72,76,76,76,76,72,76,76,76,76,72,76,-1,-1,76,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,76,76,72,76,76,76,76,72,76,76,-1,-1,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,76,76,72,76,76,76,76,72,-1,-1,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,76,76,72,76,76,76,76,72,76,76,76,76,72,76,-1,-1,76,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,76,76,72,76,76,76,76,72,76,76,76,76,72,76,76,76,-1,-1,76,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,76,76,72,76,76,76,76,72,76,76,76,76,72,76,-1,-1,76,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,76,76,72,76,76,76,76,72,76,76,76,76,72,76,76,76,76,-1,-1,76,-1,-1,-1,-1,
-1,-1,-1,136,78,76,76,72,76,76,76,76,72,76,76,76,76,72,76,-1,-1,76,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,76,76,72,76,76,76,76,72,-1,-1,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,76,76,72,76,76,76,76,72,76,76,76,76,72,76,76,-1,-1,72,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,76,76,72,76,76,76,76,72,76,76,76,-1,-1,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,76,76,72,76,76,76,76,72,-1,-1,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,78,76,76,72,76,76,76,76,72,76,76,76,76,72,76,76,-1,-1,72,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,88,88,90,88,88,88,88,88,88,88,88,88,88,88,-1,-1,88,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,89,112,86,89,89,89,89,86,89,89,89,89,86,89,-1,-1,89,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,89,112,86,89,89,89,89,86,89,89,89,89,86,89,-1,-1,89,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,88,88,90,88,88,88,88,88,88,88,88,88,88,88,88,88,-1,-1,88,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,89,112,86,89,89,89,89,86,89,89,89,89,86,89,89,89,-1,-1,89,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,91,91,90,91,91,91,91,90,91,90,91,91,90,91,-1,-1,91,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,91,91,90,91,91,91,91,90,91,90,91,91,90,91,90,91,-1,-1,91,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,91,91,90,91,91,91,91,90,-1,-1,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,98,93,93,98,-1,-1,98,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,98,93,93,-1,-1,93,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,-1,-1,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,-1,-1,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,98,93,93,-1,-1,93,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,-1,-1,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,98,93,93,-1,-1,93,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,98,93,93,98,-1,-1,98,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,-1,-1,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,98,93,93,98,93,93,98,-1,-1,98,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,98,93,-1,-1,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,-1,-1,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,98,93,93,98,93,93,98,93,-1,-1,93,-1,-1,-1,
-1,-1,-1,136,153,107,107,124,107,107,107,107,107,-1,-1,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,107,107,124,107,107,107,107,107,107,107,107,107,107,107,107,107,-1,-1,107,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,98,93,93,98,93,93,-1,-1,93,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,-1,-1,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,98,-1,-1,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,98,-1,-1,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,98,93,93,98,93,93,98,93,-1,-1,93,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,98,-1,-1,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,98,93,93,98,93,93,-1,-1,93,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,98,93,93,98,-1,-1,98,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,98,93,93,98,-1,-1,98,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,-1,-1,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,98,93,93,98,93,93,98,-1,-1,98,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,98,93,93,98,-1,-1,98,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,98,93,93,98,93,-1,-1,93,-1,-1,-1,-1,-1,-1,
-1,-1,-1,112,118,108,112,93,108,112,93,93,112,93,93,98,-1,-1,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,123,123,124,123,123,123,123,123,123,123,123,123,123,123,123,123,-1,-1,123,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,123,123,124,123,123,123,123,123,123,123,123,123,123,123,123,123,-1,-1,123,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,123,123,124,123,123,123,123,123,123,123,123,123,123,123,-1,-1,123,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,123,123,124,123,123,123,123,123,123,123,123,123,123,123,-1,-1,123,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,131,136,145,145,131,131,131,131,145,131,131,131,-1,-1,131,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,129,129,194,194,194,129,129,129,129,194,129,129,129,129,129,129,-1,-1,129,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,129,129,194,194,194,129,129,129,-1,-1,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,129,129,194,194,194,129,129,129,129,194,129,129,129,129,129,129,-1,-1,129,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,129,129,194,194,194,129,129,129,-1,-1,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,131,136,145,145,131,131,131,131,145,131,131,131,-1,-1,131,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,145,145,143,136,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,-1,-1,143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,145,145,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,145,145,143,136,145,145,145,143,-1,-1,145,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,145,145,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,145,145,143,136,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,145,145,143,136,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,145,145,143,136,145,145,-1,-1,136,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,-1,-1,136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,145,145,143,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,145,145,143,136,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,-1,-1,136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,145,145,143,136,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,145,145,143,136,145,145,145,-1,-1,145,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,145,145,143,136,145,145,-1,-1,136,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,145,145,143,136,145,-1,-1,143,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,145,145,143,136,145,-1,-1,143,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,145,145,143,136,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,145,145,143,136,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,145,145,143,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,145,145,143,136,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,145,145,143,136,145,-1,-1,143,-1,-1,-1,-1,-1,-1,
-1,-1,-1,136,153,145,157,143,136,145,145,145,143,136,145,145,145,143,136,145,145,145,-1,-1,145,-1,-1,-1,-1,
-1,-1,-1,-1,-1,165,165,165,165,165,165,165,165,-1,-1,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,-1,-1,165,-1,-1,-1,-1,-1,
-1,-1,-1,181,187,169,169,168,169,169,169,169,168,169,169,169,169,168,169,169,169,-1,-1,169,-1,-1,-1,-1,-1,
-1,-1,-1,181,187,169,169,168,169,169,169,169,168,169,169,169,169,168,169,-1,-1,169,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,181,187,169,169,168,169,169,169,169,168,169,169,169,169,168,169,-1,-1,169,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,181,187,169,169,168,169,169,169,169,168,169,169,169,169,168,169,169,169,-1,-1,169,-1,-1,-1,-1,-1,
-1,-1,-1,181,187,169,169,168,169,169,169,169,168,169,169,169,169,168,169,-1,-1,169,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,181,187,169,169,168,169,169,169,169,168,-1,-1,169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,-1,-1,165,-1,-1,-1,-1,-1,
-1,-1,-1,181,187,169,169,168,169,169,169,169,168,-1,-1,169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,165,165,165,165,165,165,165,165,-1,-1,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,181,187,183,181,179,181,180,185,181,180,181,190,189,179,181,180,180,181,-1,-1,180,-1,-1,-1,-1,-1,
