0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,
0,0,0,0,34,0,110,0,136,144,0,220,0,246,0,0,330,0,356,0,0,0,0,466,0,0,0,0,0,
0,0,0,0,34,0,110,0,136,144,0,220,0,246,0,0,330,0,356,0,0,0,0,466,0,0,0,0,0,
0,0,0,0,34,0,110,136,0,144,0,220,0,0,272,0,330,0,0,0,0,440,0,0,0,0,0,0,0,
0,0,0,0,34,56,0,92,0,119,119,0,148,0,184,0,0,0,0,240,0,0,0,0,0,0,0,0,0,
0,0,0,0,34,0,56,0,92,119,0,124,0,153,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,34,56,56,90,90,90,0,124,146,0,180,0,180,0,0,0,0,270,0,0,0,0,0,0,0,
0,0,0,0,0,56,56,0,90,0,112,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,34,52,0,68,0,90,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,56,0,0,92,0,112,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,34,34,52,53,68,68,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,34,34,52,53,68,68,90,90,104,105,124,136,142,143,158,170,180,0,0,0,214,0,0,0,0,
0,0,0,0,34,34,52,53,68,68,90,90,104,105,124,136,142,143,158,0,0,0,194,0,0,0,0,0,0,
0,0,0,0,34,34,52,53,68,68,90,90,104,105,124,0,0,0,158,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,56,56,0,92,0,112,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,56,56,0,92,0,112,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,56,0,92,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,29,34,34,52,58,63,68,81,87,92,104,110,116,121,0,0,0,156,0,0,0,0,0,0,0,
0,0,0,0,0,56,56,92,92,92,0,112,148,0,184,0,184,0,0,0,0,276,0,0,0,0,0,0,0,
0,0,0,0,29,34,34,34,58,63,68,68,87,92,97,110,116,121,126,139,0,0,0,168,0,0,0,0,0,
0,0,0,0,29,34,34,34,58,63,68,68,87,92,97,110,116,121,126,139,0,0,0,168,0,0,0,0,0,
0,0,0,0,0,56,56,56,56,56,112,112,0,112,112,0,168,0,168,0,0,0,0,224,0,0,0,0,0,
0,0,0,0,29,34,34,34,58,63,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,29,34,34,34,58,63,68,68,87,92,97,110,116,121,126,139,145,0,0,0,174,0,0,0,0,
0,0,0,0,29,34,34,34,58,63,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,29,29,34,34,34,58,58,63,63,68,87,87,92,0,0,0,116,0,0,0,0,0,0,0,
0,0,0,0,0,29,29,34,34,34,58,58,63,63,68,87,87,92,92,97,0,0,0,121,0,0,0,0,0,
0,0,0,0,0,0,0,53,53,53,56,56,92,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,53,53,53,56,56,92,92,106,106,106,109,0,0,0,159,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,53,53,53,56,56,92,92,106,106,106,109,0,0,0,159,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,56,56,56,56,56,0,0,0,56,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
