0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,
0,0,0,0,0,0,0,136,0,0,0,0,0,0,272,0,0,0,0,0,0,428,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,136,0,0,0,0,0,0,272,0,0,0,0,0,0,428,0,0,0,0,0,0,0,
0,0,0,0,39,0,107,121,0,146,0,214,0,0,253,0,321,0,0,0,0,428,0,0,0,0,0,0,0,
0,0,0,39,39,0,107,0,146,146,0,214,0,253,0,0,321,0,360,0,0,0,0,467,0,0,0,0,0,
0,0,0,39,39,78,78,92,117,117,156,156,170,195,0,234,0,0,273,0,0,0,0,0,0,0,0,0,0,
0,0,0,39,39,78,78,92,117,117,156,156,170,195,195,234,234,248,273,273,312,0,326,0,0,390,0,0,0,
0,0,0,39,39,78,78,92,117,117,156,156,170,195,195,234,234,248,0,273,0,0,326,0,0,0,0,0,0,
0,0,0,39,39,78,78,92,117,117,156,156,0,195,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,23,30,76,76,92,99,106,152,0,152,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,23,30,76,76,76,99,106,152,152,152,175,182,228,228,228,251,0,304,0,0,327,0,0,0,0,0,
0,0,0,23,30,76,76,76,99,106,152,0,152,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,23,30,62,62,69,85,92,124,124,131,147,154,186,186,193,209,0,248,0,0,271,0,0,0,0,0,
0,0,0,0,30,94,94,0,115,124,188,188,0,209,0,0,282,0,303,0,0,0,0,397,0,0,0,0,0,
0,0,0,0,30,94,94,0,115,124,188,188,0,209,0,0,282,0,303,0,0,0,0,397,0,0,0,0,0,
0,0,0,0,0,94,0,0,115,0,188,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,94,0,0,115,0,188,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,30,0,94,115,115,124,0,188,0,0,230,0,282,0,0,0,0,376,0,0,0,0,0,0,0,
0,0,0,23,30,44,46,53,60,0,88,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,23,30,44,46,53,60,74,0,88,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
